Funding block,address,Funding Amount[CELO],Funding Entity,Number of LZ tx,Projects,Total LZ Volume $,Average LZ Volume $,Number of OAPPS,Number of Sendchian,Number of Chian,Onmichain Balance$,eth linea base scroll zks Balance$,affinity
19822360,0x0f3fee5e4a6673436113761344e208893095145b,1,Tether : Binance,70,"['Abracadabra Money' 'Merkly' 'Angle' 'Angle' 'Angle' 'Abracadabra Money'
 'Merkly' 'CoreDAO' 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Angle' 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Abracadabra Money'
 'Stargate' 'Angle' 'Abracadabra Money' 'Angle' 'Stargate'
 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'CoreDAO' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle'
 'Angle' 'Abracadabra Money' 'Merkly' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Abracadabra Money' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Angle'
 'Abracadabra Money' 'CoreDAO' 'Abracadabra Money' 'Abracadabra Money'
 'Merkly' 'Angle']",0,0,5,9,14,14.4,"[0, 0, 0, 0, 0]",81
19822364,0x9df6df85603708c83b679ba14ef9b112db5d8fdb,1,Tether : Binance,75,"['Angle' 'Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'CoreDAO' 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money'
 'Merkly' 'Angle' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Stargate' 'Abracadabra Money' 'Angle' 'Angle'
 'Merkly' 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Merkly' 'Angle' 'Merkly' 'Stargate' 'Merkly' 'Angle'
 'Stargate' 'Abracadabra Money' 'Abracadabra Money' 'CoreDAO'
 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Stargate' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Abracadabra Money' 'Merkly' 'Abracadabra Money' 'Angle'
 'Angle' 'Stargate' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Angle']",0,0,5,9,14,13.91,"[0, 0, 0, 0, 0]",81
19822367,0xe53bc4715aafdcdaae71f6f5c462b9f1c526e058,1,Tether : Binance,97,"['CoreDAO' 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Angle'
 'CoreDAO' 'Angle' 'Angle' 'Angle' 'Abracadabra Money' 'CoreDAO' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Angle' 'Stargate' 'Angle'
 'Abracadabra Money' 'Stargate' 'Angle' 'Abracadabra Money' 'Merkly'
 'Angle' 'Abracadabra Money' 'Stargate' 'Abracadabra Money'
 'Abracadabra Money' 'CoreDAO' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Merkly' 'CoreDAO' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Angle' 'CoreDAO' 'Abracadabra Money'
 'CoreDAO' 'Angle' 'Abracadabra Money' 'Stargate' 'Abracadabra Money'
 'Angle' 'Angle' 'Merkly' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'CoreDAO' 'Abracadabra Money' 'Stargate' 'Angle' 'Angle' 'Angle' 'Merkly'
 'Abracadabra Money' 'CoreDAO' 'Merkly' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Angle' 'Merkly' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Angle' 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Angle']",0,0,5,9,15,14.34,"[0, 0, 0, 0, 0]",81
19822372,0xe6279c9cf09d1ed4d0b215ef230c7c0bbfde2557,1,Tether : Binance,87,"['Abracadabra Money' 'Stargate' 'Abracadabra Money' 'Angle' 'Stargate'
 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Stargate' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'CoreDAO' 'Merkly' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Stargate' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Angle'
 'Abracadabra Money' 'Merkly' 'Stargate' 'CoreDAO' 'Abracadabra Money'
 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'CoreDAO' 'Angle' 'CoreDAO'
 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Angle' 'Angle' 'Stargate' 'Angle' 'CoreDAO' 'Angle' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'CoreDAO' 'Abracadabra Money'
 'CoreDAO' 'Angle' 'CoreDAO' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Abracadabra Money']",0,0,5,9,15,13.92,"[0, 0, 0, 0, 0]",81
19822376,0x26407af2c1347230497dbdd85e80b675ebfafbd7,1,Tether : Binance,89,"['Angle' 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Angle' 'Merkly' 'Abracadabra Money'
 'Abracadabra Money' 'Merkly' 'Angle' 'Merkly' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'CoreDAO' 'Abracadabra Money' 'Merkly' 'Stargate'
 'Angle' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Merkly' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Stargate' 'Angle' 'CoreDAO' 'Abracadabra Money'
 'Abracadabra Money' 'Merkly' 'Abracadabra Money' 'Abracadabra Money'
 'Angle' 'CoreDAO' 'Abracadabra Money' 'Abracadabra Money' 'Merkly'
 'Abracadabra Money' 'Angle' 'Angle' 'Stargate' 'Abracadabra Money'
 'Abracadabra Money' 'CoreDAO' 'CoreDAO' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Stargate' 'Angle' 'CoreDAO' 'Angle'
 'Stargate' 'Angle' 'Merkly' 'Abracadabra Money' 'CoreDAO' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'CoreDAO' 'Angle' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle']",0.01,0,5,9,14,14.66,"[0, 0, 0, 0, 0]",81
19822381,0xf9a03488bc245cc4615c059b24db5b1a6c6deb3e,1,Tether : Binance,91,"['Stargate' 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Merkly'
 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Abracadabra Money' 'CoreDAO' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Merkly'
 'Abracadabra Money' 'Abracadabra Money' 'CoreDAO' 'Angle' 'Angle'
 'Abracadabra Money' 'Merkly' 'Abracadabra Money' 'Merkly' 'Angle'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money' 'CoreDAO'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Stargate' 'Abracadabra Money' 'Merkly'
 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle' 'Abracadabra Money'
 'Angle' 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Merkly'
 'Abracadabra Money' 'Angle' 'Stargate' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money']",0,0,5,9,15,14.01,"[0, 0, 0, 0, 0]",81
19822384,0x07746e26d8d53333a358ccd574ba552ae40fd0ab,1,Tether : Binance,89,"['Angle' 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Abracadabra Money'
 'CoreDAO' 'Abracadabra Money' 'CoreDAO' 'Merkly' 'Merkly'
 'Abracadabra Money' 'Angle' 'Merkly' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'CoreDAO' 'Abracadabra Money' 'Stargate' 'Angle' 'Angle' 'Stargate'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Angle' 'CoreDAO' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Angle' 'CoreDAO'
 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Angle' 'Abracadabra Money' 'Angle' 'CoreDAO' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Stargate' 'CoreDAO'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Angle' 'CoreDAO' 'Abracadabra Money' 'Angle' 'Stargate'
 'Angle' 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Merkly' 'Angle' 'Abracadabra Money' 'Angle'
 'Angle' 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Angle' 'Angle'
 'Abracadabra Money']",0,0,5,9,14,13.95,"[0, 0, 0, 0, 0]",81
19822388,0x81b741a625d3bcea2a2c531945e7895671b17e06,1,Tether : Binance,80,"['Stargate' 'CoreDAO' 'CoreDAO' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Angle' 'Merkly' 'Angle' 'Angle' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Angle'
 'Angle' 'Abracadabra Money' 'Angle' 'CoreDAO' 'Abracadabra Money'
 'Stargate' 'Stargate' 'Angle' 'Merkly' 'Abracadabra Money' 'Angle'
 'Angle' 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Angle'
 'Abracadabra Money' 'Merkly' 'Angle' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Merkly' 'Angle'
 'Stargate' 'Angle' 'Angle' 'Abracadabra Money' 'Abracadabra Money'
 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money']",0,0,5,9,14,13.56,"[0, 0, 0, 0, 0]",81
19822393,0xca972dc929675622d213872aa0dea39d3fc4c5c8,1,Tether : Binance,86,"['Angle' 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'CoreDAO' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Merkly' 'Angle' 'Angle'
 'Angle' 'Merkly' 'Stargate' 'Stargate' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Merkly' 'Abracadabra Money' 'Merkly' 'Angle' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Abracadabra Money'
 'Merkly' 'Merkly' 'Stargate' 'Abracadabra Money' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Merkly' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Merkly' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Angle' 'CoreDAO' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'CoreDAO' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly']",0.01,0,5,9,15,13.83,"[0, 0, 0, 0, 0]",81
19822396,0x3a691faca6d5d2b5802d35fd57d1aa7b48761d54,1,Tether : Binance,75,"['Stargate' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Angle' 'Merkly'
 'Stargate' 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Angle'
 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Abracadabra Money' 'Merkly'
 'Angle' 'Abracadabra Money' 'Stargate' 'Abracadabra Money'
 'Abracadabra Money' 'Merkly' 'Merkly' 'Angle' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Angle' 'Merkly' 'CoreDAO'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money' 'CoreDAO'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Abracadabra Money'
 'Merkly' 'CoreDAO' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Stargate' 'Stargate' 'Abracadabra Money' 'Angle'
 'Angle' 'Abracadabra Money' 'Stargate' 'Angle' 'Angle' 'Stargate'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money']",0.01,0,5,9,14,14.16,"[0, 0, 0, 0, 0]",81
19822400,0xa526f6361b45dc8ca68d5704c6748721a3f7b540,1,Tether : Binance,83,"['Angle' 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Angle' 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Merkly'
 'Angle' 'Abracadabra Money' 'Angle' 'CoreDAO' 'Angle' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'CoreDAO' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Stargate'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'Merkly' 'Stargate' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money' 'Stargate'
 'Angle' 'Abracadabra Money' 'Merkly' 'Angle' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Stargate'
 'Abracadabra Money' 'Merkly' 'Angle' 'Stargate' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Merkly' 'CoreDAO'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money' 'Stargate'
 'Merkly' 'Abracadabra Money' 'Stargate' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle']",0,0,5,9,14,13.91,"[0, 0, 0, 0, 0]",81
19822405,0x0f03729ccaef9f8186fd7f55ee902b8e63a29c20,1,Tether : Binance,72,"['Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Stargate' 'CoreDAO' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Merkly' 'Abracadabra Money' 'Stargate' 'Stargate'
 'Angle' 'Angle' 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Abracadabra Money'
 'Abracadabra Money' 'Merkly' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle' 'Abracadabra Money'
 'Angle' 'Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Merkly' 'Angle'
 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Stargate' 'Angle' 'Angle' 'Merkly' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Abracadabra Money'
 'Angle' 'Abracadabra Money']",0,0,5,8,13,15.47,"[0, 0, 0, 0, 0]",81
19822410,0x2cdb8871bc4f88df23e041c99e4334cfdbaf8091,1,Tether : Binance,71,"['Angle' 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money' 'Angle'
 'Angle' 'Merkly' 'Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Angle'
 'Stargate' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Stargate'
 'Angle' 'Merkly' 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money'
 'Stargate' 'Angle' 'Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Angle'
 'Angle' 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Angle'
 'Abracadabra Money' 'Merkly' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Stargate' 'Angle' 'Stargate' 'Angle' 'Merkly'
 'Abracadabra Money' 'Abracadabra Money' 'Stargate' 'Abracadabra Money'
 'Angle' 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Stargate' 'Angle' 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle']",0,0,4,8,13,16.02,"[0, 0, 0, 0, 0]",81
19822414,0x957cfb91c41e8513cdcb95ad440d201a4e8b5558,1,Tether : Binance,72,"['Stargate' 'Stargate' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Angle'
 'Stargate' 'Stargate' 'Stargate' 'Abracadabra Money' 'Merkly' 'Angle'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Merkly' 'Abracadabra Money'
 'Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Stargate' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Angle' 'Merkly'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Merkly' 'Angle' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Abracadabra Money']",0,0,4,8,13,16.04,"[0, 0, 0, 0, 0]",81
19822418,0x67597852ff9413c18a24207f781f9f4a5003fde4,1,Tether : Binance,68,"['Angle' 'Abracadabra Money' 'Stargate' 'Angle' 'Abracadabra Money'
 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Merkly' 'Angle'
 'Stargate' 'Angle' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'Angle' 'Angle' 'Angle' 'Angle' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly'
 'Angle' 'Merkly' 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Angle'
 'Stargate' 'Angle' 'Abracadabra Money' 'Angle' 'Merkly'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money' 'Stargate'
 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money']",0,0,4,8,13,16.86,"[0, 0, 0, 0, 0]",81
19822422,0x4e753757a2a5bc6400ad659450ef5907cd81e846,1,Tether : Binance,78,"['Angle' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Abracadabra Money'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Angle'
 'Abracadabra Money' 'Merkly' 'Stargate' 'Abracadabra Money' 'Stargate'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'Abracadabra Money'
 'Angle' 'Angle' 'Merkly' 'Abracadabra Money' 'Angle' 'Angle' 'Angle'
 'Angle' 'Merkly' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Angle' 'Stargate'
 'Angle' 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Angle' 'Angle'
 'Merkly' 'Abracadabra Money' 'Abracadabra Money' 'Stargate' 'Merkly'
 'Stargate' 'Angle' 'Merkly']",0,0,4,8,12,16.36,"[0, 0, 0, 0, 0]",81
19822427,0xea655179dc95199ccb42f582f4a925f3b92cc466,1,Tether : Binance,93,"['Abracadabra Money' 'Angle' 'Abracadabra Money' 'Merkly' 'Angle' 'Angle'
 'Merkly' 'Angle' 'Merkly' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'Merkly' 'Merkly' 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money'
 'Stargate' 'Stargate' 'Angle' 'Merkly' 'Merkly' 'Angle'
 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'Merkly'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money' 'Merkly' 'Angle'
 'Angle' 'Angle' 'Merkly' 'Abracadabra Money' 'Merkly' 'Abracadabra Money'
 'Angle' 'Stargate' 'Abracadabra Money' 'Angle' 'Merkly' 'Angle' 'Angle'
 'Merkly' 'Angle' 'Merkly' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'Angle' 'Abracadabra Money' 'Angle' 'Merkly' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Merkly' 'Angle' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Angle' 'Stargate' 'Angle' 'Stargate'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money' 'Merkly' 'Angle'
 'Angle' 'Merkly' 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Angle'
 'Angle' 'Angle' 'Merkly' 'Abracadabra Money' 'Stargate']",0.01,0,4,8,14,16.03,"[0, 0, 0, 0, 0]",81
19822430,0x0eb4e5abaf8a4895c21eda4de50aa5c92fc0fa3c,1,Tether : Binance,78,"['Stargate' 'Angle' 'Angle' 'Angle' 'Stargate' 'Abracadabra Money' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'Abracadabra Money' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'Angle' 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Abracadabra Money'
 'Stargate' 'Merkly' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle'
 'Angle' 'Abracadabra Money' 'Merkly' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Merkly' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Angle'
 'Abracadabra Money']",0,0,4,8,12,16.54,"[0, 0, 0, 0, 0]",81
